h3_cell,hotspot_name,center_lat,center_lon,PCRI,priority_score,confidence,enforcement_tier,violations,persistence_pct,chronicity_score,dominant_violation,root_cause,recommendation,peak_hour,insight
8961892c3c7ffff,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",13.060387791428573,77.65207824000001,7.187135122320979,6.380112909125968,45.33346870657189,Low,70,7.9,33.675171028626394,NO PARKING,General Illegal Parking,Routine monitoring,5,"Doddagubbi Road, Chikka Aneppa Layout, Narayanpura, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India) has a PCRI of 7.2 from 70 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8960145b4a7ffff,"Banappa Park Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",12.970167449999998,77.583674646,7.179522534187549,9.53142548530826,41.81484404700885,Low,50,18.4,72.34559164212759,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"Banappa Park Road, Cubbonpet, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India) has a PCRI of 7.2 from 50 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
89618924a4bffff,"5th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",12.922152531132076,77.58069062924528,7.1527248251288995,6.620671361589996,49.6953901885024,Low,106,8.6,40.18632797637239,NO PARKING,General Illegal Parking,Routine monitoring,23,"5th Main Road, Shri Satya Sai Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India) has a PCRI of 7.2 from 106 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
89618925b87ffff,"Siddhapura Road, Siddapura Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",12.94624872143996,77.587714071761,7.147089111129715,7.106820805268392,42.61786453352816,Low,54,10.5,42.07699844494095,NO PARKING,General Illegal Parking,Routine monitoring,21,"Siddhapura Road, Siddapura Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India) has a PCRI of 7.1 from 54 violations. Primary issue: General Illegal Parking. Recommended enforcement around 21:00."
89618921a87ffff,"3rd Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",13.006681768115943,77.7571600362319,7.136187289091218,9.917933228169098,45.18261555196712,Low,69,19.7,83.69535626837238,NO PARKING,General Illegal Parking,Routine monitoring,6,"3rd Main Road, Reddys Keerthi Residency, Belathur, Bengaluru, Karnataka. Pin-560067 (India) has a PCRI of 7.1 from 69 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8960145a10fffff,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",12.93649748888889,77.51906685,7.087554096888243,6.869353820498582,42.61786453352816,Low,54,9.9,39.67259853380147,WRONG PARKING,General Illegal Parking,Routine monitoring,4,"Mysore Road, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India) has a PCRI of 7.1 from 54 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
89618925377ffff,"7th Cross Road, Domlur Layout, Stage 1, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",12.960470132432432,77.63933092702703,7.023127245183549,9.031312177405134,45.916352607235055,Low,74,17.1,73.8290467414709,NO PARKING,General Illegal Parking,Routine monitoring,23,"7th Cross Road, Domlur Layout, Stage 1, Domlur, Bengaluru, Karnataka. Pin-560071 (India) has a PCRI of 7.0 from 74 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8961892ce8bffff,"Thanisandra Main Road, Aswath Nagar Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India)",13.049772233333332,77.63005136111111,6.985288239534568,4.768633739798345,42.61786453352816,Low,54,3.3,13.224199511267154,NO PARKING,General Illegal Parking,Routine monitoring,10,"Thanisandra Main Road, Aswath Nagar Circle, Thanisandra, Bengaluru, Karnataka. Pin-560077 (India) has a PCRI of 7.0 from 54 violations. Primary issue: General Illegal Parking. Recommended enforcement around 10:00."
89618924827ffff,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India)",12.887762662481462,77.56166627819984,6.967553444065197,9.76684226179909,45.628903512012734,Low,72,19.7,84.5220509906233,NO PARKING,General Illegal Parking,Routine monitoring,5,"Konanakunte Main Road, Gopalan Jewels, Siddanna Layout, Bikaspura, Bengaluru, Karnataka. Pin-560062 (India) has a PCRI of 7.0 from 72 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8961892cdafffff,"RT Nagar Main Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.018176637974681,77.59203077341772,6.925897548475874,6.153262157208957,46.60271778424883,Low,79,7.9,34.61801041392366,WRONG PARKING,General Illegal Parking,Routine monitoring,23,"RT Nagar Main Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India) has a PCRI of 6.9 from 79 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
8960145a613ffff,"K Samrajya Iyengar Road, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)",12.946368564814815,77.56722612777777,6.911872989689371,6.889142079711324,42.61786453352816,Low,54,10.5,42.07699844494095,WRONG PARKING,General Illegal Parking,Routine monitoring,6,"K Samrajya Iyengar Road, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India) has a PCRI of 6.9 from 54 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
89618925a0bffff,"Castle Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",12.96728761345388,77.6081479140351,6.910544151105151,8.098748021410067,42.02135478976616,Low,51,14.5,57.2930339194307,NO PARKING,General Illegal Parking,Routine monitoring,1,"Castle Street, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India) has a PCRI of 6.9 from 51 violations. Primary issue: General Illegal Parking. Recommended enforcement around 1:00."
8961892404fffff,"Hosur Road, Vajpayee Nagar, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",12.898431331325876,77.63410060695605,6.901484735401864,6.484391581497811,42.61786453352816,Low,54,9.2,36.86746530413873,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"Hosur Road, Vajpayee Nagar, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India) has a PCRI of 6.9 from 54 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
896189254b7ffff,"Sarjapura Main Road, Srinivasa Classic, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",12.916388316923078,77.67333702153846,6.818857150815802,9.435265618811439,44.55684865334648,Low,65,19.1,80.02240557270473,NO PARKING,General Illegal Parking,Routine monitoring,22,"Sarjapura Main Road, Srinivasa Classic, Bellandur, Bengaluru, Karnataka. Pin-560103 (India) has a PCRI of 6.8 from 65 violations. Primary issue: General Illegal Parking. Recommended enforcement around 22:00."
89618924933ffff,"Konanakunte Main Road, 4th H Block, Raghuvanahalli, Bengaluru, Karnataka. Pin-560109 (India)",12.87931868539574,77.5453152246966,6.78407622116308,8.565843324392294,42.80949078248586,Low,55,16.4,66.01576772805645,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"Konanakunte Main Road, 4th H Block, Raghuvanahalli, Bengaluru, Karnataka. Pin-560109 (India) has a PCRI of 6.8 from 55 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
896189253cfffff,"Rustam Bagh Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India)",12.958682273951974,77.64957434952305,6.775131326541933,8.575787828929931,44.716776014204704,Low,66,16.4,68.95695895801184,NO PARKING,General Illegal Parking,Routine monitoring,23,"Rustam Bagh Main Road, Manipal Hospital Junction, Kodihalli, Bengaluru, Karnataka. Pin-560008 (India) has a PCRI of 6.8 from 66 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
89618925b37ffff,"Sajjan Rao Circle, Sajjan Rao Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India)",12.951806292119104,77.5769149033721,6.7468667864985035,8.005254837641532,47.494794773088856,Low,86,14.5,64.75566772049146,WRONG PARKING,General Illegal Parking,Routine monitoring,8,"Sajjan Rao Circle, Sajjan Rao Circle, VV Puram, Bengaluru, Karnataka. Pin-560004 (India) has a PCRI of 6.7 from 86 violations. Primary issue: General Illegal Parking. Recommended enforcement around 8:00."
89601458473ffff,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",12.98375363787812,77.52912563365807,6.694310592997084,10.71486819752082,44.22959301476757,Low,63,23.7,98.56552907562421,NO PARKING,General Illegal Parking,Routine monitoring,7,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India) has a PCRI of 6.7 from 63 violations. Primary issue: General Illegal Parking. Recommended enforcement around 7:00."
896189254cfffff,"Bellandur Doddakannelli Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",12.929225247272727,77.68408434545454,6.651525941669832,7.865668215678763,42.80949078248586,Low,55,14.5,58.36759951565967,NO PARKING,General Illegal Parking,Routine monitoring,22,"Bellandur Doddakannelli Road, Saffron Square, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India) has a PCRI of 6.7 from 55 violations. Primary issue: General Illegal Parking. Recommended enforcement around 22:00."
89618925ba7ffff,"MN Krishnarao Road, Lalbhagh West Gate Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India)",12.94799498313253,77.57953424939758,6.620716610419919,9.676853550732021,47.121599671785425,Low,83,20.4,90.38866269640359,NO PARKING,General Illegal Parking,Routine monitoring,4,"MN Krishnarao Road, Lalbhagh West Gate Circle, Mavalli, Bengaluru, Karnataka. Pin-560004 (India) has a PCRI of 6.6 from 83 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
89618925a6fffff,"State Bank of India Road, Rotary Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.973017788135595,77.60026398813558,6.578289045405988,10.205733925150414,43.543227837753804,Low,59,22.4,91.71331819377504,NO PARKING,General Illegal Parking,Routine monitoring,5,"State Bank of India Road, Rotary Circle, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 6.6 from 59 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
89618924e2bffff,"24th Main Road, Sri SN Venkatesh Reddy Circle, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India)",12.900245315094338,77.58586133396227,6.318026106300653,10.350073082394507,42.4227220110771,Low,53,23.7,94.5389219035733,NO PARKING,General Illegal Parking,Routine monitoring,6,"24th Main Road, Sri SN Venkatesh Reddy Circle, JP Nagar Phase 6, Bengaluru, Karnataka. Pin-560078 (India) has a PCRI of 6.3 from 53 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
8960145165bffff,"Dr Vishnuvardhan Main Road, Uttarahalli Circle, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India)",12.905907185446605,77.54237563727611,6.2230750210898345,9.282354155160334,44.874333993503875,Low,67,20.4,86.07795718559258,WRONG PARKING,General Illegal Parking,Routine monitoring,7,"Dr Vishnuvardhan Main Road, Uttarahalli Circle, Uttarahalli, Bengaluru, Karnataka. Pin-560061 (India) has a PCRI of 6.2 from 67 violations. Primary issue: General Illegal Parking. Recommended enforcement around 7:00."
8961892e98bffff,"Gangadhara Chetty Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",12.981310824137932,77.61550093103448,6.220685717744023,7.0767838452684195,43.36448465407093,Low,58,13.2,53.823494259555495,NO PARKING,General Illegal Parking,Routine monitoring,6,"Gangadhara Chetty Road, Neelkanta Circle, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India) has a PCRI of 6.2 from 58 violations. Primary issue: General Illegal Parking. Recommended enforcement around 6:00."
89618925bd7ffff,"BTS Main Road, BMTC Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",12.953998096153846,77.59328995961538,6.1824156632354,8.429603911558312,42.223931754382136,Low,52,17.8,70.67119606122777,NO PARKING,General Illegal Parking,Routine monitoring,4,"BTS Main Road, BMTC Junction, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India) has a PCRI of 6.2 from 52 violations. Primary issue: General Illegal Parking. Recommended enforcement around 4:00."
8960145a277ffff,"1st A Main Road, Billiards Junction, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India)",12.967158013333332,77.54352822133333,6.101383160932033,4.775693355344752,46.05721518422977,Low,75,5.9,25.551326707689356,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"1st A Main Road, Billiards Junction, Vijaya Nagar Stage 2, Bengaluru, Karnataka. Pin-560040 (India) has a PCRI of 6.1 from 75 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
89618925a67ffff,"Grant Road, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India)",12.970496421052632,77.59997998070176,6.026420920201875,6.28744384364124,43.18268588378928,Low,57,11.2,45.47696171811989,NO PARKING,General Illegal Parking,Routine monitoring,22,"Grant Road, Shanthala Nagar, Bengaluru, Karnataka. Pin-560001 (India) has a PCRI of 6.0 from 57 violations. Primary issue: General Illegal Parking. Recommended enforcement around 22:00."
8961892586fffff,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India)",12.950721312068966,77.59619024482758,6.00701944238258,7.851692615312611,43.36448465407093,Low,58,16.4,66.8716140800538,NO PARKING,General Illegal Parking,Routine monitoring,2,"H Siddiah Road, NGO Colony, Wilson Garden, Bengaluru, Karnataka. Pin-560027 (India) has a PCRI of 6.0 from 58 violations. Primary issue: General Illegal Parking. Recommended enforcement around 2:00."
8961892ebbbffff,"Madhavaraya Mudaliar Road, Nanjappa Block, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",13.001084755882353,77.61490075588235,5.935442707186839,8.805057949193662,45.02959177400878,Low,68,19.7,83.41189814056601,WRONG PARKING,General Illegal Parking,Routine monitoring,5,"Madhavaraya Mudaliar Road, Nanjappa Block, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India) has a PCRI of 5.9 from 68 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8960145b2dbffff,"Taralabalu Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India)",13.016764987719299,77.59029737017543,5.863659552853581,3.5228359807887055,43.18268588378928,Low,57,2.6,10.55715182742069,WRONG PARKING,General Illegal Parking,Routine monitoring,21,"Taralabalu Road, Amale Layout, RT Nagar, Bengaluru, Karnataka. Pin-560032 (India) has a PCRI of 5.9 from 57 violations. Primary issue: General Illegal Parking. Recommended enforcement around 21:00."
896189255a3ffff,"17th Cross Road, Parangipalya, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.911777092307693,77.65167141538461,5.8304484040767335,7.517511777722238,44.55684865334648,Low,65,15.8,66.19654492401752,NO PARKING,General Illegal Parking,Routine monitoring,5,"17th Cross Road, Parangipalya, Sector 2, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India) has a PCRI of 5.8 from 65 violations. Primary issue: General Illegal Parking. Recommended enforcement around 5:00."
8960145a6c3ffff,"Pampa Mahakavi Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India)",12.948683071153848,77.57263325576923,5.767963059098929,5.03693379200301,42.223931754382136,Low,52,7.9,31.365306117061763,NO PARKING,General Illegal Parking,Routine monitoring,21,"Pampa Mahakavi Road, Vanivilas Circle, Basavanagudi, Bengaluru, Karnataka. Pin-560004 (India) has a PCRI of 5.8 from 52 violations. Primary issue: General Illegal Parking. Recommended enforcement around 21:00."
89618924a03ffff,"9th Cross Road, Shakambari Nagar, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India)",12.91100724109589,77.57694590547945,5.73312694209591,5.434620157627801,45.773599200991214,Low,73,9.2,39.59739885747836,WRONG PARKING,General Illegal Parking,Routine monitoring,18,"9th Cross Road, Shakambari Nagar, JP Nagar Phase 1, Bengaluru, Karnataka. Pin-560078 (India) has a PCRI of 5.7 from 73 violations. Primary issue: General Illegal Parking. Recommended enforcement around 18:00."
89618924247ffff,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",12.91678252037037,77.63806107037037,5.707162522516737,7.99309818039486,42.61786453352816,Low,54,17.8,71.33053069713799,NO PARKING,General Illegal Parking,Routine monitoring,21,"14th Main Road, Sector 5, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India) has a PCRI of 5.7 from 54 violations. Primary issue: General Illegal Parking. Recommended enforcement around 21:00."
8961892cb9bffff,"Dasarahalli Main Road, RMZ Azure, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",13.055238029498266,77.59387418488504,5.67824642745391,3.964119510057934,43.719016452982125,Low,60,4.6,18.91001977519723,NO PARKING,General Illegal Parking,Routine monitoring,23,"Dasarahalli Main Road, RMZ Azure, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India) has a PCRI of 5.7 from 60 violations. Primary issue: General Illegal Parking. Recommended enforcement around 23:00."
